,Source,Target,Text,Label,Score,Sentiment
68,Barbara,Traveler,"Tada! *giggles* Barbara is here~ Leave the healing to me, I will not disappoint you!

My dream is to bring a smile to the faces of all the people in my life! As long as I can help you on your journey, I'm happy~

Thank you for being with me for all this time, I can feel that I'm getting closer to my dream. Hope we can keep this up in the future~!",POSITIVE,0.9998378753662109,0.9996757507324219
69,Barbara,Varka,"
My father left on the expedition with Grand Master Varka... I hope they are okay. Oh, what am I worried about? The Grand Master is none other than the Knight of Boreas, of course they will be fine! Still, I will be sure to pray for their safe return.",POSITIVE,0.992358386516571,0.9847167730331421
70,Barbara,Venti,"
Venti's voice is amazing! But all the songs he sings and the ones I'm good at are very different. I tried to learn them but... the melodies are just so complicated.",POSITIVE,0.9644376039505005,0.928875207901001
71,Barbara's Fans,Barbara,I just want to see Barbara to make my day a bit brighter!,POSITIVE,0.9996738433837891,0.9993476867675781
72,Beidou,Beidou,"
We're setting sail! Men, to your posts! A new adventure is about to begin!

Before you step foot on The  Alcor  , you need to answer one question. When the sea is full of perils — why is it that you still wish to come aboard my ship?

You want to know of my legendary tales? Hahaha, that's just my men exaggerating, adding in their own little details. Although, if you were to ask me if I'm afraid of what monsters lurk in the deep, I'd tell you I have no fear of them.

You wanna know why I help the common folk? Why not? Everyone has their low points in life. I don't really do anything, other than help steer those who are truly lost towards a brighter future.

I've been through some hard times. When I was a child we had little money, so nothing to eat, and lived for years by stealing fruit off of people's trees. Even after I got my own ship, I was cast out by pompous merchants. But me telling you such stories is merely for your amusement. I have no intention of making you live through it too.

I have many brothers that sail with me. I have asked, and remember, why each and every one of them came on board. You, however, are special. I know you still have your own things to deal with, and as such, I won't try to rope you into coming onboard permanently. But remember, there is always a place for you onboard The Alcor.",POSITIVE,0.9548125863075256,0.9096251726150513
73,Beidou,Ganyu,"
Privately, Ganyu and I get on like a house on fire! But as you know, she's the secretary to the Liyue Qixing... and I'm not exactly in their good books right now! Doesn't bother me, but I wouldn't want to put Ganyu in a difficult position. So just keep what I said between us, yeah?",NEGATIVE,0.9865612387657166,-0.9731224775314331
74,Beidou,Kaedehara Kazuha,"
Kazuha? That scallywag actually blocked a strike from the Raiden Shogun outside Tenshukaku! Easier said than done... After the battle he came to the Crux Fleet — said he'd voyage with us a while longer. I was more than happy to oblige. If the day comes when he decides to set off again by himself on the next stage of his journey, I'll send him off with a drink, haha...",NEGATIVE,0.9785393476486206,-0.9570786952972412
75,Beidou,Ningguang,"
Ningguang, eh? As far as  Liyue Qixing  is concerned, she seems to be doing a good job. But for me, my responsibility lies with my ship and my men, and not with Liyue Qixing.

Ningguang is never really one to speak frankly, but she has been very direct with her criticism of me in the past. Haha... But hey, whether she likes me or hates me is her choice, nothing I can do to sway her.",NEGATIVE,0.9982959628105164,-0.9965919256210327
76,Beidou,Traveler,"I'm Beidou. You've heard of my ship,  The Crux  and its crew? If you too love adventure, then join me. I've got your back.

I'm the captain, so you can be my first mate! Deal? Ha? Such names are too outdated for you huh? We'll call each other whatever you wish then.

I tend to be a good judge of character. When you've learned to read the open ocean, reading people is a cinch. Haha, and that's how I knew you're the good sort the second I laid eyes on ya!

I chose you as my crewmate, as my comrade on the sea. It gives me great pride to be able to say that.",POSITIVE,0.9502788186073303,0.9005576372146606
77,Beidou,Xiangling,"
When we're out on the open ocean, the one thing we do all miss is Xiangling's cooking. When spirits are low, just thinking of her fried  jueyun chili  , bursting with flavor... It gives everyone just that little extra kick.

Xiangling huh? She sometimes uses some... interesting ingredients in her dishes to bring about some, ah... intriguing flavors. Though... there's no way she can improve without having someone to taste-test — a role that I am more than happy to fill.",POSITIVE,0.9972249269485474,0.9944498538970947
78,Beidou,Xiao,"
One year on the eve of the  Lantern Rite  , we ran into a storm as we were returning to port. Try as we did, we only made it back to  Liyue Harbor  in the dead of night, long after the lanterns had all been released. As I looked towards  Guyun Stone Forest  , I saw an  adeptus  , floating in the air, in the form of what appeared to be a young boy. I guess it is like the legends say — there really must be those that watch over Liyue, even if they cannot be seen.",POSITIVE,0.9895881414413452,0.9791762828826904
79,Beidou,Xinyan,"
She's got a great personality, that one! The guys in the crew love that rock and roll of hers. Me? We have common ground, just... not when it comes to taste in music.",POSITIVE,0.9995265007019043,0.9990530014038086
80,Beidou,Yaoyao,"
Yaoyao always comes on board to play when we're in the harbor. Trouble is, when it's time for her to go she gives you the puppy eyes, and no one has the heart to send her away... Means we're always cutting it quite close by the time we manage to set sail.",NEGATIVE,0.9173014760017395,-0.834602952003479
81,Beidou,Zhongli,"
You mean the gentleman from  Wangsheng Funeral Parlor  ? My men sometimes speak of the rumors surrounding him — he sounds interesting. Yes, if I get the chance I'd like to meet him someday.",POSITIVE,0.9970409274101257,0.9940818548202515
82,Bennett,Amber,"
Oh, I know who you mean. The girl who's always charging around all over the place. She's always off adventuring in the wild, just like me... But if you ever see her near a cooking pot, you'll soon find a cloud of thick black smoke blowing in your direction, followed by the smell of  burnt steak  ... Huh, maybe she was born unlucky too?",NEGATIVE,0.9813697338104248,-0.9627394676208496
83,Bennett,Barbara,"
She's the best singer and dancer out there! I always go to watch her in concert after an adventure goes south — it really lifts my mood, chanting along with all the other fans, cheering her on. It's really kinda magical! It's no wonder she's so popular... Boy, if I had even half her popularity as leader of my adventure team...",POSITIVE,0.9998480081558228,0.9996960163116455
84,Bennett,Bennett,"
I'm the leader of Benny's Adventure Team — a rising star in the  Mondstadt  Adventurers' Guild! ...Where are the others? Ah, haha, they're all on leave right now.

Eh, it's not as bad as you've heard! Everyone falls into a trapper's pit or gets hit on the head by a falling tree now and then, right?

Oh... you wanna know about me? Haha, I'm just your average adventurer. 'Cept I'm more unlucky than average. Anyway, I'm nothing compared to you — you're the star of all those legendary tales. What do I got to show for myself?

""The dads..."" That's how I refer to all the older adventurers in Mondstadt. Apparently, I was an orphan kid that they rescued from the most perilous situation ever. How cool is that? I have such terrible luck all the time, and yet I was rescued against the odds and survived all this time. It's a miracle if you ask me.

You've, uh, noticed then... Heh. Yeah, Benny's Adventure Team has been me on my own for a long time now. Reason is, I have such bad luck that even the most benign of adventures end up turning into the adventure from hell, and no one wants to come with me... Do you feel the same way?

I was born unlucky. That's just the way it is, and I've lived with it so long now that I'm just used to it. But you know what? Maybe it's a good thing. It means I know that whatever luck I do have left is gonna run out sooner rather than later... so I'd better make the most of my life while it lasts. You know, go on plenty of adventures, meet loads of people... I mean, if I didn't live like that, I may never have even met you! Can you imagine? Haha!

Time flies! We've been a team for a while now, haven't we? Anyway, I have a dream I wanna tell you about. Once the Mondstadt Adventurers' Guild becomes the biggest branch in  Teyvat  , I wanna go adventuring all over the whole world! Benny's Adventure Team will be the greatest adventure team there ever was, because you and me are the greatest adventurers! ...""Since when?"" Uh... I don't remember exactly when you signed onto Benny's Adventure Team. But whatever, it's just details, right?",POSITIVE,0.9771432876586914,0.9542865753173828
